"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU"
"1509",1509,1509,"Haile, Abebaw Azanaw",3,"Ethiopian Wildlife Conservat Author, Debark, Ethiopia.","ethiopian wildlife conservat author",NA,NA,"debark",NA,"ethiopia",NA,NA,NA,"WOS:001083226600001",434,"J","2024","OXFORD UNIV PRESS INC"
"1510",1510,1510,"Jarvey, Julie C.",1,"Michigan State Univ, Dept Integrat Biol, Nat Sci Bldg,288 Farm Ln 203, E Lansing, MI 48824 USA.","michigan state univ","dept integrat biol","48824","e lansing","mi","usa",NA,NA,NA,"WOS:001083226600001",434,"J","2024","OXFORD UNIV PRESS INC"
"1511",1511,1511,"Low, Bobbi S.",2,"Michigan State Univ, Sch Environm & Sustainabil, 440 Church St, Ann Arbor, MI 48109 USA.","michigan state univ","sch environm & sustainabil","48109","ann arbor","mi","usa",NA,NA,NA,"WOS:001083226600001",434,"J","2024","OXFORD UNIV PRESS INC"
"1512",1512,2076,"Lu, Amy",6,"SUNY Stony Brook, Dept Anthropol, Social & Behav Sci Bldg, Stony Brook, NY 11794 USA.","suny stony brook","dept anthropol","11794","stony brook","ny","usa",NA,NA,NA,"WOS:001083226600001",434,"J","2024","OXFORD UNIV PRESS INC"
"1513",1513,1513,"Schneider-Crease, India A.",9,"Arizona State Univ, Ctr Evolut & Med, Life Sci C, 427 East Tyler Mall, Tempe, AZ 85287 USA.","arizona state univ","ctr evolut & med","85287","tempe","az","usa",NA,"P-3810-2019","0000-0002-2699-5304","WOS:001083226600001",434,"J","2024","OXFORD UNIV PRESS INC"
"1514",1514,2077,"Snyder-Mackler, Noah",5,"Arizona State Univ, Ctr Evolut & Med, Life Sci C, 427 East Tyler Mall, Tempe, AZ 85287 USA.","arizona state univ","ctr evolut & med","85287","tempe","az","usa",NA,"N-7395-2013",NA,"WOS:001083226600001",434,"J","2024","OXFORD UNIV PRESS INC"
"1515",1515,1515,"Fornof, Lillian J.",1,"Harvard Univ, Dept Human Evolutionary Biol, 11 Divin Ave, Cambridge, MA 02138 USA.","harvard univ","dept human evolutionary biol","02138","cambridge","ma","usa",NA,NA,"0000-0001-8782-2215","WOS:000986410700001",435,"J","2023","OXFORD UNIV PRESS INC"
"1516",1516,1516,"Piel, Alex K.",3,"Greater Mahale Ecosyst Res & Conservat Project, Box 120, Mpanda, Tanzania.","greater mahale ecosyst res & conservat project","box 120",NA,"mpanda",NA,"tanzania",NA,NA,"0000-0002-4674-537X","WOS:000986410700001",435,"J","2023","OXFORD UNIV PRESS INC"
"1517",1517,1517,"Stewart, Fiona A.",2,"Greater Mahale Ecosyst Res & Conservat Project, Box 120, Mpanda, Tanzania.","greater mahale ecosyst res & conservat project","box 120",NA,"mpanda",NA,"tanzania",NA,NA,NA,"WOS:000986410700001",435,"J","2023","OXFORD UNIV PRESS INC"
"1518",1518,2327,"Delhey, Kaspar",2,"Monash Univ, Sch Biol Sci, 25 Rainforest Walk, Clayton, Vic 3800, Australia.","monash univ","sch biol sci","3800","clayton",NA,"australia",NA,"AAZ-5362-2020",NA,"WOS:000910710400001",436,"J","2023","OXFORD UNIV PRESS INC"
"1519",1519,2701,"Fan, Marie",3,"Monash Univ, Sch Biol Sci, 25 Rainforest Walk, Clayton, Vic 3800, Australia.","monash univ","sch biol sci","3800","clayton",NA,"australia",NA,NA,"0000-0002-9332-0227","WOS:000910710400001",436,"J","2023","OXFORD UNIV PRESS INC"
"1520",1520,1520,"Hall, Michelle L.",4,"Max Planck Inst Ornithol, Seewiesen, Germany.","max planck inst ornithol",NA,NA,"seewiesen",NA,"germany",NA,"A-1904-2010","0000-0002-1263-8314","WOS:000910710400001",436,"J","2023","OXFORD UNIV PRESS INC"
"1521",1521,587,"Kingma, Sjouke A.",5,"Max Planck Inst Ornithol, Seewiesen, Germany.","max planck inst ornithol",NA,NA,"seewiesen",NA,"germany",NA,"B-3366-2011","0000-0002-6737-7975","WOS:000910710400001",436,"J","2023","OXFORD UNIV PRESS INC"
"1522",1522,4062,"Nolazco, Sergio",1,"Monash Univ, Sch Biol Sci, 25 Rainforest Walk, Clayton, Vic 3800, Australia.","monash univ","sch biol sci","3800","clayton",NA,"australia",NA,NA,NA,"WOS:000910710400001",436,"J","2023","OXFORD UNIV PRESS INC"
"1523",1523,1523,"Peters, Anne",8,"Monash Univ, Sch Biol Sci, 25 Rainforest Walk, Clayton, Vic 3800, Australia.","monash univ","sch biol sci","3800","clayton",NA,"australia",NA,"A-1821-2010","0000-0001-8071-0560","WOS:000910710400001",436,"J","2023","OXFORD UNIV PRESS INC"
"1524",1524,1524,"Roast, Michael J.",6,"Monash Univ, Sch Biol Sci, 25 Rainforest Walk, Clayton, Vic 3800, Australia.","monash univ","sch biol sci","3800","clayton",NA,"australia",NA,"P-8138-2019","0000-0002-9454-7562","WOS:000910710400001",436,"J","2023","OXFORD UNIV PRESS INC"
"1525",1525,5669,"Teunissen, Niki",7,"Monash Univ, Sch Biol Sci, 25 Rainforest Walk, Clayton, Vic 3800, Australia.","monash univ","sch biol sci","3800","clayton",NA,"australia",NA,"AAD-8798-2022",NA,"WOS:000910710400001",436,"J","2023","OXFORD UNIV PRESS INC"
"1526",1526,1526,"Apfelbeck, Beate",3,"Natl Museums Kenya, Dept Zool, POB 40658-00100, Nairobi, Kenya.","natl museums kenya","dept zool","40658 00100","nairobi",NA,"kenya",NA,NA,"0000-0001-7605-7060","WOS:000842263300001",437,"J","2022","OXFORD UNIV PRESS INC"
"1527",1527,14916,"Cousseau, Laurence",1,"Univ Ghent, Terr Ecol Unit, KL Ledeganckstr 35, B-9000 Ghent, Belgium.","univ ghent","terr ecol unit","9000","ghent",NA,"belgium",NA,NA,NA,"WOS:000842263300001",437,"J","2022","OXFORD UNIV PRESS INC"
"1528",1528,14917,"Githiru, Mwangi",4,"Natl Museums Kenya, Dept Zool, POB 40658-00100, Nairobi, Kenya.","natl museums kenya","dept zool","40658 00100","nairobi",NA,"kenya",NA,NA,NA,"WOS:000842263300001",437,"J","2022","OXFORD UNIV PRESS INC"
"1529",1529,132,"Lens, Luc",6,"Univ Ghent, Terr Ecol Unit, KL Ledeganckstr 35, B-9000 Ghent, Belgium.","univ ghent","terr ecol unit","9000","ghent",NA,"belgium",NA,NA,NA,"WOS:000842263300001",437,"J","2022","OXFORD UNIV PRESS INC"
"1530",1530,1530,"Matthysen, Erik",5,"Univ Antwerp, Evolutionary Ecol Grp, Campus Drie Eiken,Univ Pl 1, B-2610 Antwerp, Belgium.","univ antwerp","evolutionary ecol grp","2610","antwerp",NA,"belgium",NA,NA,NA,"WOS:000842263300001",437,"J","2022","OXFORD UNIV PRESS INC"
"1531",1531,14919,"Van de Loock, Dries",2,"Univ Ghent, Terr Ecol Unit, KL Ledeganckstr 35, B-9000 Ghent, Belgium.","univ ghent","terr ecol unit","9000","ghent",NA,"belgium",NA,NA,NA,"WOS:000842263300001",437,"J","2022","OXFORD UNIV PRESS INC"
"1532",1532,9568,"Merilaita, Sami",1,"Univ Turku, Dept Biol, FI-20014 Turku, Finland.","univ turku","dept biol","20014","turku",NA,"finland",NA,NA,NA,"WOS:000833470000001",438,"J","2023","OXFORD UNIV PRESS INC"
"1533",1533,237,"Simmons, Leigh W.",2,"Could not be extracted","could not be extracted",NA,NA,NA,NA,"could not be extracted",NA,NA,NA,"WOS:000833470000001",438,"J","2023","OXFORD UNIV PRESS INC"
"1534",1534,1534,"Adrian, Corinna",1,"Univ Hamburg, Inst Zool, Hamburg, Germany.","univ hamburg","inst zool",NA,"hamburg",NA,"germany",NA,NA,NA,"WOS:000767414500001",439,"J","2022","OXFORD UNIV PRESS INC"
"1535",1535,128,"Griffith, Simon C.",2,"Macquarie Univ, Dept Biol Sci, Sydney, NSW, Australia.","macquarie univ","dept biol sci",NA,"sydney",NA,"australia",NA,"A-1996-2010","0000-0001-7612-4999","WOS:000767414500001",439,"J","2022","OXFORD UNIV PRESS INC"
"1536",1536,130,"Naguib, Marc",3,"Wageningen Univ & Res, Behav Ecol Grp, Wageningen, Netherlands.","wageningen univ & res","behav ecol grp",NA,"wageningen",NA,"netherlands",NA,NA,NA,"WOS:000767414500001",439,"J","2022","OXFORD UNIV PRESS INC"
"1537",1537,4512,"Schuett, Wiebke",4,"Univ Hamburg, Inst Zool, Hamburg, Germany.","univ hamburg","inst zool",NA,"hamburg",NA,"germany",NA,NA,NA,"WOS:000767414500001",439,"J","2022","OXFORD UNIV PRESS INC"
"1538",1538,120,"Diniz, Pedro",2,"Univ Brasilia, Programa Posgrad Ecol, BR-70910900 Brasilia, DF, Brazil.","univ brasilia","programa posgrad ecol","70910900","brasilia",NA,"brazil",NA,"C-6994-2019","0000-0002-3193-6376","WOS:000757960400010",440,"J","2022","OXFORD UNIV PRESS INC"
"1539",1539,1539,"Macedo, Regina H.",3,"Univ Brasilia, Dept Zool, Lab Comportamento Anim, BR-70910900 Brasilia, DF, Brazil.","univ brasilia","dept zool","70910900","brasilia",NA,"brazil",NA,"C-1411-2013","0000-0003-3510-9172","WOS:000757960400010",440,"J","2022","OXFORD UNIV PRESS INC"
"1540",1540,1540,"Silva-Jr, Edvaldo F.",1,"Univ Brasilia, Programa Posgrad Ecol, BR-70910900 Brasilia, DF, Brazil.","univ brasilia","programa posgrad ecol","70910900","brasilia",NA,"brazil",NA,NA,"0000-0003-2685-738X","WOS:000757960400010",440,"J","2022","OXFORD UNIV PRESS INC"
"1541",1541,1541,"Collins, Sarah A.",3,"Univ Plymouth, Fac Sci & Engn, Sch Biol & Marine Sci, Plymouth PL4 8AA, Devon, England.","univ plymouth","fac sci & engn","pl48aa","plymouth","devon","england",NA,NA,"0000-0002-0539-7241","WOS:000713795600035",441,"J","2021","OXFORD UNIV PRESS INC"
"1542",1542,1542,"Dingle, Caroline",2,"Univ Hong Kong, Fac Sci, Sch Biol Sci, Pokfulam Rd, Hong Kong, Peoples R China.","univ hong kong","fac sci",NA,"hong kong","hong kong","china",NA,"AAS-9003-2020",NA,"WOS:000713795600035",441,"J","2021","OXFORD UNIV PRESS INC"
"1543",1543,1543,"To, Ann W. Y.",1,"Univ Plymouth, Fac Sci & Engn, Sch Biol & Marine Sci, Plymouth PL4 8AA, Devon, England.","univ plymouth","fac sci & engn","pl48aa","plymouth","devon","england",NA,NA,"0009-0000-4539-4064","WOS:000713795600035",441,"J","2021","OXFORD UNIV PRESS INC"
"1544",1544,1544,"Madsen, Anastasia E.",1,"Univ Nebraska, Sch Biol Sci, 1101 T St, Lincoln, NE 68588 USA.","univ nebraska","sch biol sci","68588","lincoln","ne","usa",NA,NA,NA,"WOS:000670793700010",442,"J","2021","OXFORD UNIV PRESS INC"
"1545",1545,1115,"Shizuka, Daizaburo",3,"Univ Nebraska, Sch Biol Sci, 1101 T St, Lincoln, NE 68588 USA.","univ nebraska","sch biol sci","68588","lincoln","ne","usa",NA,NA,NA,"WOS:000670793700010",442,"J","2021","OXFORD UNIV PRESS INC"
"1546",1546,1546,"Vander Meiden, Laura N.",2,"Univ Nebraska, Sch Biol Sci, 1101 T St, Lincoln, NE 68588 USA.","univ nebraska","sch biol sci","68588","lincoln","ne","usa",NA,NA,NA,"WOS:000670793700010",442,"J","2021","OXFORD UNIV PRESS INC"
"1547",1547,819,"Dingemanse, Niels J.",1,"Ludwig Maximilians Univ Munchen, Behav Ecol, Dept Biol, Grosshaderner Str 2, D-82152 Planegg Martinsried, Germany.","ludwig maximilians univ munchen","behav ecol","82152","planegg martinsried",NA,"germany",NA,"ABE-6880-2020",NA,"WOS:000637013400003",443,"J","2021","OXFORD UNIV PRESS INC"
"1548",1548,1548,"Barzan, Flavia R.",3,"Monash Univ, Sch Biol Sci, Wellington Rd, Clayton, Vic 3800, Australia.","monash univ","sch biol sci","3800","clayton",NA,"australia",NA,NA,"0000-0002-3344-6784","WOS:000637013400023",444,"J","2021","OXFORD UNIV PRESS INC"
"1549",1549,2327,"Delhey, Kaspar",2,"Monash Univ, Sch Biol Sci, Wellington Rd, Clayton, Vic 3800, Australia.","monash univ","sch biol sci","3800","clayton",NA,"australia",NA,"AAZ-5362-2020",NA,"WOS:000637013400023",444,"J","2021","OXFORD UNIV PRESS INC"
"1550",1550,9926,"McQueen, Alexandra",1,"Monash Univ, Sch Biol Sci, Wellington Rd, Clayton, Vic 3800, Australia.","monash univ","sch biol sci","3800","clayton",NA,"australia",NA,NA,NA,"WOS:000637013400023",444,"J","2021","OXFORD UNIV PRESS INC"
"1551",1551,1551,"Naimo, Annalise C.",4,"Monash Univ, Sch Biol Sci, Wellington Rd, Clayton, Vic 3800, Australia.","monash univ","sch biol sci","3800","clayton",NA,"australia",NA,NA,NA,"WOS:000637013400023",444,"J","2021","OXFORD UNIV PRESS INC"
"1552",1552,1523,"Peters, Anne",5,"Monash Univ, Sch Biol Sci, Wellington Rd, Clayton, Vic 3800, Australia.","monash univ","sch biol sci","3800","clayton",NA,"australia",NA,"A-1821-2010","0000-0001-8071-0560","WOS:000637013400023",444,"J","2021","OXFORD UNIV PRESS INC"
"1553",1553,1553,"Camduras, Thomas",2,"Deakin Univ, Ctr Integrat Ecol, Sch Life & Environm Sci, 75 Pigdons Rd, Waurn Ponds, Vic 3216, Australia.","deakin univ","ctr integrat ecol","3216","waurn ponds",NA,"australia",NA,NA,NA,"WOS:000637013400009",445,"J","2021","OXFORD UNIV PRESS INC"
"1554",1554,440,"Endler, JA",3,"Deakin Univ, Ctr Integrat Ecol, Sch Life & Environm Sci, 75 Pigdons Rd, Waurn Ponds, Vic 3216, Australia.","deakin univ","ctr integrat ecol","3216","waurn ponds",NA,"australia",NA,"B-6659-2009","0000-0002-7557-7627","WOS:000637013400009",445,"J","2021","OXFORD UNIV PRESS INC"
"1555",1555,1555,"Sibeaux, Adelaide",1,"Deakin Univ, Ctr Integrat Ecol, Sch Life & Environm Sci, 75 Pigdons Rd, Waurn Ponds, Vic 3216, Australia.","deakin univ","ctr integrat ecol","3216","waurn ponds",NA,"australia",NA,NA,"0000-0002-3340-3741","WOS:000637013400009",445,"J","2021","OXFORD UNIV PRESS INC"
"1556",1556,1556,"Bradley, C. T.",4,"Univ Arizona, Dept Ecol & Evolutionary Biol, POB 210088, Tucson, AZ 85721 USA.","univ arizona","dept ecol & evolutionary biol","85721","tucson","az","usa",NA,NA,NA,"WOS:000592965400017",446,"J","2020","OXFORD UNIV PRESS INC"
"1557",1557,6265,"DiRienzo, N.",1,"Univ Arizona, Dept Ecol & Evolutionary Biol, POB 210088, Tucson, AZ 85721 USA.","univ arizona","dept ecol & evolutionary biol","85721","tucson","az","usa",NA,NA,NA,"WOS:000592965400017",446,"J","2020","OXFORD UNIV PRESS INC"
"1558",1558,4392,"Dornhaus, A",5,"Univ Arizona, Dept Ecol & Evolutionary Biol, POB 210088, Tucson, AZ 85721 USA.","univ arizona","dept ecol & evolutionary biol","85721","tucson","az","usa",NA,NA,NA,"WOS:000592965400017",446,"J","2020","OXFORD UNIV PRESS INC"
"1559",1559,1559,"Montiglio, P. O.",3,"Univ Quebec Montreal, Dept Sci Biol, Montreal, PQ H2X 1Y4, Canada.","univ quebec montreal","dept sci biol","h2x1y4","montreal",NA,"canada",NA,"AAE-8219-2020","0000-0002-1313-9410","WOS:000592965400017",446,"J","2020","OXFORD UNIV PRESS INC"
"1560",1560,1560,"Schraft, H. A.",2,"Univ Quebec Montreal, Dept Sci Biol, Montreal, PQ H2X 1Y4, Canada.","univ quebec montreal","dept sci biol","h2x1y4","montreal",NA,"canada",NA,NA,NA,"WOS:000592965400017",446,"J","2020","OXFORD UNIV PRESS INC"
"1561",1561,1561,"Barati, Ahmad",2,"Univ New England, Sch Environm & Rural Sci, Dept Zool, Behav & Physiol Ecol Res Ctr, Armidale, NSW 2351, Australia.","univ new england","sch environm & rural sci","2351","armidale",NA,"australia",NA,NA,NA,"WOS:000537266400018",447,"J","2020","OXFORD UNIV PRESS INC"
"1562",1562,1562,"Farrow, Lucy F.",1,"Univ New England, Sch Environm & Rural Sci, Dept Zool, Behav & Physiol Ecol Res Ctr, Armidale, NSW 2351, Australia.","univ new england","sch environm & rural sci","2351","armidale",NA,"australia",NA,NA,"0000-0001-9179-7788","WOS:000537266400018",447,"J","2020","OXFORD UNIV PRESS INC"
"1563",1563,1937,"McDonald, Paul G.",3,"Univ New England, Sch Environm & Rural Sci, Dept Zool, Behav & Physiol Ecol Res Ctr, Armidale, NSW 2351, Australia.","univ new england","sch environm & rural sci","2351","armidale",NA,"australia",NA,"A-5928-2010",NA,"WOS:000537266400018",447,"J","2020","OXFORD UNIV PRESS INC"
"1564",1564,1564,"Fasel, Nicolas",8,"Leibniz Inst Zoo & Wildlife Res, Dept Evolutionary Ecol, Alfred Kowalke Str 17, D-10315 Berlin, Germany.","leibniz inst zoo & wildlife res","dept evolutionary ecol","10315","berlin",NA,"germany",NA,NA,"0000-0002-2600-7652","WOS:000537266400022",448,"J","2020","OXFORD UNIV PRESS INC"
"1565",1565,1565,"Glauser, Gaetan",7,"Univ Neuchatel, Inst Chem, Neuchatel Platform Analyt Chem, Rue Emile Argand 11, CH-2000 Neuchatel, Switzerland.","univ neuchatel","inst chem","2000","neuchatel",NA,"switzerland",NA,"K-7574-2017",NA,"WOS:000537266400022",448,"J","2020","OXFORD UNIV PRESS INC"
"1566",1566,1566,"Hebinger, Doriane",2,"Univ Neuchatel, Inst Biol, Lab Evolutionary Ecophysiol, Rue Emile Argand 11, CH-2000 Neuchatel, Switzerland.","univ neuchatel","inst biol","2000","neuchatel",NA,"switzerland",NA,NA,NA,"WOS:000537266400022",448,"J","2020","OXFORD UNIV PRESS INC"
"1567",1567,1567,"Helfenstein, Fabrice",9,"Univ Neuchatel, Inst Biol, Lab Evolutionary Ecophysiol, Rue Emile Argand 11, CH-2000 Neuchatel, Switzerland.","univ neuchatel","inst biol","2000","neuchatel",NA,"switzerland",NA,"I-5634-2013","0000-0001-8412-0461","WOS:000537266400022",448,"J","2020","OXFORD UNIV PRESS INC"
"1568",1568,1568,"Kauffmann, Emilie",5,"Univ Neuchatel, Inst Biol, Lab Evolutionary Ecophysiol, Rue Emile Argand 11, CH-2000 Neuchatel, Switzerland.","univ neuchatel","inst biol","2000","neuchatel",NA,"switzerland",NA,NA,NA,"WOS:000537266400022",448,"J","2020","OXFORD UNIV PRESS INC"
"1569",1569,1569,"Meniri, Magali",1,"Univ Neuchatel, Inst Biol, Lab Evolutionary Ecophysiol, Rue Emile Argand 11, CH-2000 Neuchatel, Switzerland.","univ neuchatel","inst biol","2000","neuchatel",NA,"switzerland",NA,NA,"0000-0003-0400-3420","WOS:000537266400022",448,"J","2020","OXFORD UNIV PRESS INC"
"1570",1570,1570,"Ramirez, Marine",4,"Univ Neuchatel, Inst Biol, Lab Evolutionary Ecophysiol, Rue Emile Argand 11, CH-2000 Neuchatel, Switzerland.","univ neuchatel","inst biol","2000","neuchatel",NA,"switzerland",NA,NA,NA,"WOS:000537266400022",448,"J","2020","OXFORD UNIV PRESS INC"
"1571",1571,1571,"Sorlin, Mahaut",3,"Univ Neuchatel, Inst Biol, Lab Evolutionary Ecophysiol, Rue Emile Argand 11, CH-2000 Neuchatel, Switzerland.","univ neuchatel","inst biol","2000","neuchatel",NA,"switzerland",NA,"HGF-0560-2022",NA,"WOS:000537266400022",448,"J","2020","OXFORD UNIV PRESS INC"
"1572",1572,1572,"Vallat, Armelle J.",6,"Univ Neuchatel, Inst Chem, Neuchatel Platform Analyt Chem, Rue Emile Argand 11, CH-2000 Neuchatel, Switzerland.","univ neuchatel","inst chem","2000","neuchatel",NA,"switzerland",NA,NA,NA,"WOS:000537266400022",448,"J","2020","OXFORD UNIV PRESS INC"
"1573",1573,6265,"DiRienzo, N.",3,"Univ Arizona, Dept Ecol & Evolutionary Biol, POB 210088, Tucson, AZ USA.","univ arizona","dept ecol & evolutionary biol",NA,"tucson","az","usa",NA,NA,NA,"WOS:000515094600010",449,"J","2020","OXFORD UNIV PRESS INC"
"1574",1574,9270,"Jones, Cameron",1,"Univ Calif Davis, Dept Environm Sci & Policy, One Shields Ave, Davis, CA 95616 USA.","univ calif davis","dept environm sci & policy","95616","davis","ca","usa",NA,NA,NA,"WOS:000515094600010",449,"J","2020","OXFORD UNIV PRESS INC"
"1575",1575,5726,"Pollack, Lea",2,"Univ Calif Davis, Dept Environm Sci & Policy, One Shields Ave, Davis, CA 95616 USA.","univ calif davis","dept environm sci & policy","95616","davis","ca","usa",NA,NA,NA,"WOS:000515094600010",449,"J","2020","OXFORD UNIV PRESS INC"
"1576",1576,3108,"Eastcott, Emma",3,"Univ Bristol, Sch Biol Sci, 24 Tyndall Ave, Bristol BS8 1TQ, Avon, England.","univ bristol","sch biol sci","bs81tq","bristol","avon","england",NA,NA,NA,"WOS:000501728400001",450,"J","2019","OXFORD UNIV PRESS INC"
"1577",1577,1577,"Gordon, Timothy A. C.",2,"Univ Exeter, Coll Life & Environm Sci, Biosci, Stocker Rd, Exeter EX4 4QD, Devon, England.","univ exeter","coll life & environm sci","ex44qd","exeter","devon","england",NA,NA,NA,"WOS:000501728400001",450,"J","2019","OXFORD UNIV PRESS INC"
"1578",1578,1578,"Harding, Harry R.",1,"Univ Bristol, Sch Biol Sci, 24 Tyndall Ave, Bristol BS8 1TQ, Avon, England.","univ bristol","sch biol sci","bs81tq","bristol","avon","england",NA,NA,"0000-0003-2511-3653","WOS:000501728400001",450,"J","2019","OXFORD UNIV PRESS INC"
"1579",1579,182,"Radford, Andrew N.",5,"Univ Bristol, Sch Biol Sci, 24 Tyndall Ave, Bristol BS8 1TQ, Avon, England.","univ bristol","sch biol sci","bs81tq","bristol","avon","england",NA,NA,"0000-0001-5470-3463","WOS:000501728400001",450,"J","2019","OXFORD UNIV PRESS INC"
"1580",1580,1580,"Simpson, Stephen D.",4,"Univ Exeter, Coll Life & Environm Sci, Biosci, Stocker Rd, Exeter EX4 4QD, Devon, England.","univ exeter","coll life & environm sci","ex44qd","exeter","devon","england",NA,"KZU-8465-2024","0000-0002-4856-6164","WOS:000501728400001",450,"J","2019","OXFORD UNIV PRESS INC"
"1581",1581,1580,"Simpson, Stephen D.",4,"Univ Exeter, Coll Life & Environm Sci, Biosci, Stocker Rd, Exeter EX4 4QD, Devon, England.","univ exeter","coll life & environm sci","ex44qd","exeter","devon","england",NA,"KZU-8465-2024","0000-0003-0256-7687","WOS:000501728400001",450,"J","2019","OXFORD UNIV PRESS INC"
"1582",1582,4611,"Bonier, F",4,"Queens Univ, Biol Dept, 116 Barrie St, Kingston, ON K7L 3N6, Canada.","queens univ","biol dept","k7l3n6","kingston",NA,"canada",NA,NA,NA,"WOS:000501728400016",451,"J","2019","OXFORD UNIV PRESS INC"
"1583",1583,765,"Lendvai, Adam Z.",3,"Univ Debrecen, Dept Evolutionary Zool & Human Biol, Egyet Ter 1, H-4032 Debrecen, Hungary.","univ debrecen","dept evolutionary zool & human biol","4032","debrecen",NA,"hungary",NA,"B-8546-2008","0000-0002-8953-920X","WOS:000501728400016",451,"J","2019","OXFORD UNIV PRESS INC"
"1584",1584,1584,"Montreuil-Spencer, Chloe",1,"Queens Univ, Biol Dept, 116 Barrie St, Kingston, ON K7L 3N6, Canada.","queens univ","biol dept","k7l3n6","kingston",NA,"canada",NA,NA,NA,"WOS:000501728400016",451,"J","2019","OXFORD UNIV PRESS INC"
"1585",1585,1585,"Schoenemann, Kelsey",2,"Queens Univ, Biol Dept, 116 Barrie St, Kingston, ON K7L 3N6, Canada.","queens univ","biol dept","k7l3n6","kingston",NA,"canada",NA,NA,NA,"WOS:000501728400016",451,"J","2019","OXFORD UNIV PRESS INC"
"1586",1586,1586,"Delaney, Kynan L.",4,"Univ Exeter, Ctr Ecol & Conservat, Coll Life & Environm Sci, Penryn Campus, Penryn TR10 9FE, England.","univ exeter","ctr ecol & conservat","tr109fe",NA,NA,"england",NA,NA,NA,"WOS:000501728400024",452,"J","2019","OXFORD UNIV PRESS INC"
"1587",1587,1587,"Oku, Keiko",3,"Univ Exeter, Ctr Ecol & Conservat, Coll Life & Environm Sci, Penryn Campus, Penryn TR10 9FE, England.","univ exeter","ctr ecol & conservat","tr109fe",NA,NA,"england",NA,NA,NA,"WOS:000501728400024",452,"J","2019","OXFORD UNIV PRESS INC"
"1588",1588,1588,"Price, Tom A. R.",6,"Univ Liverpool, Inst Integrat Biol, Crown St, Liverpool L69 7ZB, Merseyside, England.","univ liverpool","inst integrat biol","l697zb","liverpool","merseyside","england",NA,NA,"0000-0002-4394-6301","WOS:000501728400024",452,"J","2019","OXFORD UNIV PRESS INC"
"1589",1589,1589,"Store, Stefan J.",5,"Univ Exeter, Ctr Ecol & Conservat, Coll Life & Environm Sci, Penryn Campus, Penryn TR10 9FE, England.","univ exeter","ctr ecol & conservat","tr109fe",NA,NA,"england",NA,NA,NA,"WOS:000501728400024",452,"J","2019","OXFORD UNIV PRESS INC"
"1590",1590,1590,"Sutter, Andreas",1,"Univ Exeter, Ctr Ecol & Conservat, Coll Life & Environm Sci, Penryn Campus, Penryn TR10 9FE, England.","univ exeter","ctr ecol & conservat","tr109fe",NA,NA,"england",NA,"I-3588-2019","0000-0002-7764-3456","WOS:000501728400024",452,"J","2019","OXFORD UNIV PRESS INC"
"1591",1591,1591,"Travers, Laura M.",2,"Univ Exeter, Ctr Ecol & Conservat, Coll Life & Environm Sci, Penryn Campus, Penryn TR10 9FE, England.","univ exeter","ctr ecol & conservat","tr109fe",NA,NA,"england",NA,NA,NA,"WOS:000501728400024",452,"J","2019","OXFORD UNIV PRESS INC"
"1592",1592,1592,"Wedell, Nina",7,"Univ Exeter, Ctr Ecol & Conservat, Coll Life & Environm Sci, Penryn Campus, Penryn TR10 9FE, England.","univ exeter","ctr ecol & conservat","tr109fe",NA,NA,"england",NA,"KMA-5096-2024","0000-0003-1170-8613","WOS:000501728400024",452,"J","2019","OXFORD UNIV PRESS INC"
"1593",1593,1593,"Frere, Celine H.",4,"Univ Sunshine Coast, Global Change Ecol Res Grp, 90 Sippy Downs Dr, Sippy Downs, Qld 4556, Australia.","univ sunshine coast","global change ecol res grp","4556","sippy downs",NA,"australia",NA,"B-4905-2013","0000-0002-9671-2138","WOS:000493376400033",453,"J","2019","OXFORD UNIV PRESS INC"
"1594",1594,1594,"Kent, Nicola",3,"Univ Sunshine Coast, Global Change Ecol Res Grp, 90 Sippy Downs Dr, Sippy Downs, Qld 4556, Australia.","univ sunshine coast","global change ecol res grp","4556","sippy downs",NA,"australia",NA,NA,NA,"WOS:000493376400033",453,"J","2019","OXFORD UNIV PRESS INC"
"1595",1595,1595,"Piza-Roca, Carme",1,"Univ Sunshine Coast, Global Change Ecol Res Grp, 90 Sippy Downs Dr, Sippy Downs, Qld 4556, Australia.","univ sunshine coast","global change ecol res grp","4556","sippy downs",NA,"australia",NA,NA,NA,"WOS:000493376400033",453,"J","2019","OXFORD UNIV PRESS INC"
"1596",1596,8358,"Strickland, Kasha",2,"Univ Sunshine Coast, Global Change Ecol Res Grp, 90 Sippy Downs Dr, Sippy Downs, Qld 4556, Australia.","univ sunshine coast","global change ecol res grp","4556","sippy downs",NA,"australia",NA,"AAR-5132-2021",NA,"WOS:000493376400033",453,"J","2019","OXFORD UNIV PRESS INC"
"1597",1597,1175,"Araya-Ajoy, Yimen G.",4,"Max Planck Inst Ornithol, Res Grp Evolutionary Ecol Variat, D-82319 Seewiesen, Germany.","max planck inst ornithol","res grp evolutionary ecol variat","82319","seewiesen",NA,"germany",NA,NA,NA,"WOS:000493378300028",454,"J","2019","OXFORD UNIV PRESS INC"
