"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU"
"13052",13052,3911,"Cheney, DL",2,"Univ Penn, Dept Biol, Philadelphia, PA 19104 USA.","univ penn","dept biol","19104","philadelphia","pa","usa",NA,NA,NA,"WOS:000404164800008",4237,"J","2017","SPRINGER"
"13053",13053,13053,"Clay, Zanna",3,"Univ Birmingham, Dept Psychol, Birmingham, W Midlands, England.","univ birmingham","dept psychol",NA,"birmingham",NA,"england",NA,NA,NA,"WOS:000404164800008",4237,"J","2017","SPRINGER"
"13054",13054,13054,"Hohmann, Gottfried",4,"Max Planck Inst Evolutionary Anthropol, Leipzig, Germany.","max planck inst evolutionary anthropol",NA,NA,"leipzig",NA,"germany",NA,NA,NA,"WOS:000404164800008",4237,"J","2017","SPRINGER"
"13055",13055,6895,"Schamberg, Isaac",1,"Univ Penn, Dept Psychol, 3815 Walnut St, Philadelphia, PA 19104 USA.","univ penn","dept psychol","19104","philadelphia","pa","usa",NA,NA,"0000-0001-5997-1432","WOS:000404164800008",4237,"J","2017","SPRINGER"
"13056",13056,426,"Seyfarth, RM",5,"Univ Penn, Dept Psychol, 3815 Walnut St, Philadelphia, PA 19104 USA.","univ penn","dept psychol","19104","philadelphia","pa","usa",NA,"AAX-9474-2020",NA,"WOS:000404164800008",4237,"J","2017","SPRINGER"
"13057",13057,13057,"Fujiwara, Haruhi",2,"Okayama Univ, Fac Agr, Okayama, Japan.","okayama univ","fac agr",NA,"okayama","okayama","japan",NA,NA,NA,"WOS:000392311800021",4238,"J","2017","SPRINGER"
"13058",13058,85,"Katsuki, Masako",1,"Univ Tokyo, Grad Sch Arts & Sci, Dept Gen Syst Studies, Tokyo, Japan.","univ tokyo","grad sch arts & sci",NA,"tokyo","tokyo","japan",NA,NA,NA,"WOS:000392311800021",4238,"J","2017","SPRINGER"
"13059",13059,13059,"Kodera, Satoko",3,"Okayama Univ, Fac Agr, Okayama, Japan.","okayama univ","fac agr",NA,"okayama","okayama","japan",NA,NA,NA,"WOS:000392311800021",4238,"J","2017","SPRINGER"
"13060",13060,87,"Okada, Kensuke",6,"Okayama Univ, Grad Sch Environm & Life Sci, Okayama, Japan.","okayama univ","grad sch environm & life sci",NA,"okayama","okayama","japan",NA,NA,NA,"WOS:000392311800021",4238,"J","2017","SPRINGER"
"13061",13061,17063,"Sasaki, Rikiya",5,"Fuji Flavor Co Ltd, Tokyo 2058503, Japan.","fuji flavor co ltd",NA,"2058503","fuji flavor co ltd","tokyo","japan",NA,NA,NA,"WOS:000392311800021",4238,"J","2017","SPRINGER"
"13062",13062,13062,"Suzaki, Yu",4,"Kyoto Univ, Grad Sch Sci, Kyoto, Japan.","kyoto univ","grad sch sci",NA,"kyoto","kyoto","japan",NA,NA,NA,"WOS:000392311800021",4238,"J","2017","SPRINGER"
"13063",13063,4622,"Dingemanse, Niels J.",2,"Ludwig Maximilians Univ Munchen, Dept Biol, Behav Ecol, Planegg Martinsried, Germany.","ludwig maximilians univ munchen","dept biol",NA,"planegg martinsried",NA,"germany",NA,"ABE-6880-2020","0000-0003-3320-0861","WOS:000392311800024",4239,"J","2017","SPRINGER"
"13064",13064,2686,"Niemela, Petri T.",1,"Ludwig Maximilians Univ Munchen, Dept Biol, Behav Ecol, Planegg Martinsried, Germany.","ludwig maximilians univ munchen","dept biol",NA,"planegg martinsried",NA,"germany",NA,NA,"0000-0002-7518-4057","WOS:000392311800024",4239,"J","2017","SPRINGER"
"13065",13065,16950,"Carr, J. A.",3,"Texas Tech Univ, Dept Biol Sci, Lubbock, TX 79409 USA.","texas tech univ","dept biol sci","79409","lubbock","tx","usa",NA,NA,NA,"WOS:000387656900003",4240,"J","2016","SPRINGER"
"13066",13066,13066,"Duggan, P. E.",1,"Texas Tech Univ, Dept Biol Sci, Lubbock, TX 79409 USA.","texas tech univ","dept biol sci","79409","lubbock","tx","usa",NA,NA,NA,"WOS:000387656900003",4240,"J","2016","SPRINGER"
"13067",13067,13067,"Harris, B. N.",4,"Texas Tech Univ, Dept Biol Sci, Lubbock, TX 79409 USA.","texas tech univ","dept biol sci","79409","lubbock","tx","usa",NA,NA,"0000-0002-2239-0914","WOS:000387656900003",4240,"J","2016","SPRINGER"
"13068",13068,13068,"Prater, C.",2,"Texas Tech Univ, Dept Biol Sci, Lubbock, TX 79409 USA.","texas tech univ","dept biol sci","79409","lubbock","tx","usa",NA,"I-5674-2019",NA,"WOS:000387656900003",4240,"J","2016","SPRINGER"
"13069",13069,13069,"Giacometti, Alina",4,"Univ Buenos Aires, Dept Biodiversidad & Biol Expt, Fac Ciencias Exactas & Nat, Lab Insectos Sociales,IFIBYNE,CONICET, Ciudad Univ Pab 2,C1428 EHA, Buenos Aires, DF, Argentina.","univ buenos aires","dept biodiversidad & biol expt",NA,"buenos aires",NA,"argentina",NA,NA,NA,"WOS:000387656900013",4241,"J","2016","SPRINGER"
"13070",13070,13070,"Josens, Roxana",1,"Univ Buenos Aires, Dept Biodiversidad & Biol Expt, Fac Ciencias Exactas & Nat, Lab Insectos Sociales,IFIBYNE,CONICET, Ciudad Univ Pab 2,C1428 EHA, Buenos Aires, DF, Argentina.","univ buenos aires","dept biodiversidad & biol expt",NA,"buenos aires",NA,"argentina",NA,NA,NA,"WOS:000387656900013",4241,"J","2016","SPRINGER"
"13071",13071,13071,"Lois-Milevicich, Jimena",3,"Univ Buenos Aires, Dept Biodiversidad & Biol Expt, Fac Ciencias Exactas & Nat, Lab Insectos Sociales,IFIBYNE,CONICET, Ciudad Univ Pab 2,C1428 EHA, Buenos Aires, DF, Argentina.","univ buenos aires","dept biodiversidad & biol expt",NA,"buenos aires",NA,"argentina",NA,NA,NA,"WOS:000387656900013",4241,"J","2016","SPRINGER"
"13072",13072,13072,"Mattiacci, Analia",2,"Univ Buenos Aires, Dept Biodiversidad & Biol Expt, Fac Ciencias Exactas & Nat, Lab Insectos Sociales,IFIBYNE,CONICET, Ciudad Univ Pab 2,C1428 EHA, Buenos Aires, DF, Argentina.","univ buenos aires","dept biodiversidad & biol expt",NA,"buenos aires",NA,"argentina",NA,NA,"0000-0002-6414-560X","WOS:000387656900013",4241,"J","2016","SPRINGER"
"13073",13073,2472,"De Marsico, Maria Cecilia",1,"Univ Buenos Aires, Fac Ciencias Exactas & Nat, Dept Ecol Genet & Evoluc, Pabellon 2 Ciudad Univ,C1428EGA, Buenos Aires, DF, Argentina.","univ buenos aires","fac ciencias exactas & nat",NA,"buenos aires",NA,"argentina",NA,NA,NA,"WOS:000383611100007",4242,"J","2016","SPRINGER"
"13074",13074,12289,"Reboreda, Juan C.",3,"Univ Buenos Aires, Fac Ciencias Exactas & Nat, Dept Ecol Genet & Evoluc, Pabellon 2 Ciudad Univ,C1428EGA, Buenos Aires, DF, Argentina.","univ buenos aires","fac ciencias exactas & nat",NA,"buenos aires",NA,"argentina",NA,"E-5548-2012",NA,"WOS:000383611100007",4242,"J","2016","SPRINGER"
"13075",13075,12290,"Ursino, Cynthia A.",2,"Univ Buenos Aires, Fac Ciencias Exactas & Nat, Dept Ecol Genet & Evoluc, Pabellon 2 Ciudad Univ,C1428EGA, Buenos Aires, DF, Argentina.","univ buenos aires","fac ciencias exactas & nat",NA,"buenos aires",NA,"argentina",NA,NA,NA,"WOS:000383611100007",4242,"J","2016","SPRINGER"
"13076",13076,9077,"Belisle, Marc",3,"Univ Sherbrooke, Dept Biol, 2500 Blvd Univ, Sherbrooke, PQ J1K 2R1, Canada.","univ sherbrooke","dept biol","j1k2r1","sherbrooke",NA,"canada",NA,NA,"0000-0003-0657-6724","WOS:000381396900014",4243,"J","2016","SPRINGER"
"13077",13077,9078,"Bourret, Audrey",2,"Univ Sherbrooke, Dept Biol, 2500 Blvd Univ, Sherbrooke, PQ J1K 2R1, Canada.","univ sherbrooke","dept biol","j1k2r1","sherbrooke",NA,"canada",NA,NA,"0000-0002-5387-3011","WOS:000381396900014",4243,"J","2016","SPRINGER"
"13078",13078,1543,"Garant, Dany",4,"Univ Sherbrooke, Dept Biol, 2500 Blvd Univ, Sherbrooke, PQ J1K 2R1, Canada.","univ sherbrooke","dept biol","j1k2r1","sherbrooke",NA,"canada",NA,"D-7406-2013","0000-0002-8091-1044","WOS:000381396900014",4243,"J","2016","SPRINGER"
"13079",13079,1552,"Pelletier, F",5,"Univ Sherbrooke, Dept Biol, 2500 Blvd Univ, Sherbrooke, PQ J1K 2R1, Canada.","univ sherbrooke","dept biol","j1k2r1","sherbrooke",NA,"canada",NA,NA,NA,"WOS:000381396900014",4243,"J","2016","SPRINGER"
"13080",13080,13080,"Van Wijk, Sonia",1,"Univ Sherbrooke, Dept Biol, 2500 Blvd Univ, Sherbrooke, PQ J1K 2R1, Canada.","univ sherbrooke","dept biol","j1k2r1","sherbrooke",NA,"canada",NA,NA,NA,"WOS:000381396900014",4243,"J","2016","SPRINGER"
"13081",13081,4080,"Cheng, Ken",6,"Macquarie Univ, Dept Biol Sci, Sydney, NSW 2109, Australia.","macquarie univ","dept biol sci","2109","sydney",NA,"australia",NA,NA,"0000-0002-4913-2691","WOS:000380266000018",4244,"J","2016","SPRINGER"
"13082",13082,13082,"Pereira, Sophia",3,"Macquarie Univ, Dept Biol Sci, Sydney, NSW 2109, Australia.","macquarie univ","dept biol sci","2109","sydney",NA,"australia",NA,NA,NA,"WOS:000380266000018",4244,"J","2016","SPRINGER"
"13083",13083,5240,"Reynolds, Andy M.",4,"Rothamsted Res, Harpenden, Herts, England.","rothamsted res","harpenden",NA,"harpenden",NA,"england",NA,NA,NA,"WOS:000380266000018",4244,"J","2016","SPRINGER"
"13084",13084,5241,"Schultheiss, Patrick",1,"Macquarie Univ, Dept Biol Sci, Sydney, NSW 2109, Australia.","macquarie univ","dept biol sci","2109","sydney",NA,"australia",NA,"AAC-9463-2019","0000-0002-6906-3507","WOS:000380266000018",4244,"J","2016","SPRINGER"
"13085",13085,13085,"Stannard, Thomas",2,"Macquarie Univ, Dept Biol Sci, Sydney, NSW 2109, Australia.","macquarie univ","dept biol sci","2109","sydney",NA,"australia",NA,NA,NA,"WOS:000380266000018",4244,"J","2016","SPRINGER"
"13086",13086,13086,"WEHNER, R",5,"Univ Zurich, Brain Res Inst, Zurich, Switzerland.","univ zurich","brain res inst",NA,"zurich",NA,"switzerland",NA,NA,NA,"WOS:000380266000018",4244,"J","2016","SPRINGER"
"13087",13087,13087,"Enigk, Drew K.",3,"Univ New Mexico, Dept Anthropol, MSC 1040-01, Albuquerque, NM 87131 USA.","univ new mexico","dept anthropol","87131","albuquerque","nm","usa",NA,NA,"0000-0002-5071-8825","WOS:000374563600002",4245,"J","2016","SPRINGER"
"13088",13088,6513,"Fedurek, Pawel",1,"Univ Neuchatel, Inst Biol, Rue Emile Argand 11, CH-2000 Neuchatel, Switzerland.","univ neuchatel","inst biol","2000","neuchatel",NA,"switzerland",NA,NA,"0000-0002-6902-708X","WOS:000374563600002",4245,"J","2016","SPRINGER"
"13089",13089,13089,"Muller, MN",6,"Univ New Mexico, Dept Anthropol, MSC 1040-01, Albuquerque, NM 87131 USA.","univ new mexico","dept anthropol","87131","albuquerque","nm","usa",NA,NA,NA,"WOS:000374563600002",4245,"J","2016","SPRINGER"
"13090",13090,6515,"Slocombe, Katie E.",2,"Univ York, Dept Psychol, York YO10 5DD, N Yorkshire, England.","univ york","dept psychol","yo105dd","york","n yorkshire","england",NA,"B-8788-2016",NA,"WOS:000374563600002",4245,"J","2016","SPRINGER"
"13091",13091,13091,"Thompson, Melissa Emery",4,"Univ New Mexico, Dept Anthropol, MSC 1040-01, Albuquerque, NM 87131 USA.","univ new mexico","dept anthropol","87131","albuquerque","nm","usa",NA,"ABF-1790-2020",NA,"WOS:000374563600002",4245,"J","2016","SPRINGER"
"13092",13092,1003,"Wrangham, Richard W.",5,"Harvard Univ, Dept Human Evolutionary Biol, Cambridge, MA 02138 USA.","harvard univ","dept human evolutionary biol","02138","cambridge","ma","usa",NA,NA,NA,"WOS:000374563600002",4245,"J","2016","SPRINGER"
"13093",13093,23,"Clark, Rulon W.",3,"San Diego State Univ, Dept Biol, San Diego, CA 92182 USA.","san diego state univ","dept biol","92182","san diego","ca","usa",NA,NA,NA,"WOS:000359639500005",4246,"J","2015","SPRINGER"
"13094",13094,13094,"Coss, Richard G.",2,"Univ Calif Davis, Dept Psychol & Ecol, Grad Grp, Davis, CA 95616 USA.","univ calif davis","dept psychol & ecol","95616","davis","ca","usa",NA,NA,NA,"WOS:000359639500005",4246,"J","2015","SPRINGER"
"13095",13095,1313,"Putman, Breanna J.",1,"San Diego State Univ, Dept Biol, San Diego, CA 92182 USA.","san diego state univ","dept biol","92182","san diego","ca","usa",NA,NA,NA,"WOS:000359639500005",4246,"J","2015","SPRINGER"
"13096",13096,13096,"Hamsikova, Lenka",3,"Czech Univ Life Sci Prague, Fac Environm Sci, Dept Ecol, Prague 16521, Czech Republic.","czech univ life sci prague","fac environm sci","16521","prague",NA,"czechia",NA,NA,NA,"WOS:000356044700016",4247,"J","2015","SPRINGER"
"13097",13097,13097,"Korbelova, Jana",5,"Czech Univ Life Sci Prague, Fac Environm Sci, Dept Ecol, Prague 16521, Czech Republic.","czech univ life sci prague","fac environm sci","16521","prague",NA,"czechia",NA,NA,NA,"WOS:000356044700016",4247,"J","2015","SPRINGER"
"13098",13098,13098,"Malon, Jaroslav",4,"Palacky Univ, Fac Sci, Dept Ecol, Olomouc 77146, Czech Republic.","palacky univ","fac sci","77146","olomouc",NA,"czechia",NA,NA,NA,"WOS:000356044700016",4247,"J","2015","SPRINGER"
"13099",13099,13099,"Valkova, Lenka",2,"Palacky Univ, Fac Sci, Dept Ecol, Olomouc 77146, Czech Republic.","palacky univ","fac sci","77146","olomouc",NA,"czechia",NA,NA,NA,"WOS:000356044700016",4247,"J","2015","SPRINGER"
"13100",13100,13100,"Vorel, Ales",1,"Czech Univ Life Sci Prague, Fac Environm Sci, Dept Ecol, Prague 16521, Czech Republic.","czech univ life sci prague","fac environm sci","16521","prague",NA,"czechia",NA,NA,"0000-0002-5716-3711","WOS:000356044700016",4247,"J","2015","SPRINGER"
"13101",13101,13101,"Saag, Pauli",3,"Univ Tartu, Dept Zool, Inst Ecol & Earth Sci, EE-50090 Tartu, Estonia.","univ tartu","dept zool","50090","tartu",NA,"estonia",NA,NA,NA,"WOS:000352718600005",4248,"J","2015","SPRINGER"
"13102",13102,13102,"Tilgar, Vallo",2,"Univ Tartu, Dept Zool, Inst Ecol & Earth Sci, EE-50090 Tartu, Estonia.","univ tartu","dept zool","50090","tartu",NA,"estonia",NA,NA,NA,"WOS:000352718600005",4248,"J","2015","SPRINGER"
"13103",13103,13103,"Timm, Killu",1,"Univ Tartu, Dept Zool, Inst Ecol & Earth Sci, EE-50090 Tartu, Estonia.","univ tartu","dept zool","50090","tartu",NA,"estonia",NA,NA,NA,"WOS:000352718600005",4248,"J","2015","SPRINGER"
"13104",13104,13104,"Borner, Karoline K.",1,"Leibniz Inst Freshwater Ecol & Inland Fisheries, Dept Biol & Ecol Fishes, D-12587 Berlin, Germany.","leibniz inst freshwater ecol & inland fisheries","dept biol & ecol fishes","12587","berlin",NA,"germany",NA,NA,NA,"WOS:000351235100014",4249,"J","2015","SPRINGER"
"13105",13105,302,"Krause, J.",6,"Leibniz Inst Freshwater Ecol & Inland Fisheries, Dept Biol & Ecol Fishes, D-12587 Berlin, Germany.","leibniz inst freshwater ecol & inland fisheries","dept biol & ecol fishes","12587","berlin",NA,"germany",NA,"J-4381-2013",NA,"WOS:000351235100014",4249,"J","2015","SPRINGER"
"13106",13106,13106,"Krause, Stefan",2,"Lubeck Univ Appl Sci, Dept Elect Engn & Comp Sci, D-23562 Lubeck, Germany.","lubeck univ appl sci","dept elect engn & comp sci","23562","lubeck",NA,"germany",NA,NA,NA,"WOS:000351235100014",4249,"J","2015","SPRINGER"
"13107",13107,9821,"Mehner, Thomas",3,"Leibniz Inst Freshwater Ecol & Inland Fisheries, Dept Biol & Ecol Fishes, D-12587 Berlin, Germany.","leibniz inst freshwater ecol & inland fisheries","dept biol & ecol fishes","12587","berlin",NA,"germany",NA,"B-8665-2008","0000-0002-3619-165X","WOS:000351235100014",4249,"J","2015","SPRINGER"
"13108",13108,115,"Ramnarine, Indar W.",5,"Univ W Indies, Dept Life Sci, St Augustine, Trinidad Tobago.","univ w indies","dept life sci",NA,"saint augustine",NA,"trinidad tobago",NA,NA,NA,"WOS:000351235100014",4249,"J","2015","SPRINGER"
"13109",13109,13109,"Uusi-Heikkila, Silva",4,"Univ Turku, Dept Biol, Turku 20014, Finland.","univ turku","dept biol","20014","turku",NA,"finland",NA,NA,"0000-0001-6503-455X","WOS:000351235100014",4249,"J","2015","SPRINGER"
"13110",13110,3117,"Hemelrijk, Charlotte K.",3,"Univ Groningen, Ctr Ecol & Evolutionary Studies, NL-9700 CC Groningen, Netherlands.","univ groningen","ctr ecol & evolutionary studies","9700","groningen",NA,"netherlands",NA,"E-4828-2013","0000-0001-6160-077X","WOS:000349230400004",4250,"J","2015","SPRINGER"
"13111",13111,13111,"Hoscheid, Anne",2,"Univ Groningen, Ctr Ecol & Evolutionary Studies, NL-9700 CC Groningen, Netherlands.","univ groningen","ctr ecol & evolutionary studies","9700","groningen",NA,"netherlands",NA,NA,NA,"WOS:000349230400004",4250,"J","2015","SPRINGER"
"13112",13112,13112,"Puga-Gonzalez, Ivan",1,"Univ Groningen, Ctr Ecol & Evolutionary Studies, NL-9700 CC Groningen, Netherlands.","univ groningen","ctr ecol & evolutionary studies","9700","groningen",NA,"netherlands",NA,NA,"0000-0003-2510-6760","WOS:000349230400004",4250,"J","2015","SPRINGER"
"13113",13113,12519,"Cheng, Ren-Chung",3,"Slovenian Acad Sci & Arts, Ctr Sci Res, Inst Biol, Ljubljana 1000, Slovenia.","slovenian acad sci & arts","ctr sci res","1000","ljubljana",NA,"slovenia",NA,NA,"0000-0001-9785-718X","WOS:000347151400012",4251,"J","2015","SPRINGER"
"13114",13114,160,"Kralj-Fiser, S.",9,"Univ Primorska, Fac Math Nat Sci & Informat Technol, Koper, Slovenia.","univ primorska","fac math nat sci & informat technol",NA,"koper",NA,"slovenia",NA,NA,"0000-0001-6604-2332","WOS:000347151400012",4251,"J","2015","SPRINGER"
"13115",13115,3390,"Kuntner, Matjaz",1,"Slovenian Acad Sci & Arts, Ctr Sci Res, Inst Biol, Ljubljana 1000, Slovenia.","slovenian acad sci & arts","ctr sci res","1000","ljubljana",NA,"slovenia",NA,"AAE-2195-2020",NA,"WOS:000347151400012",4251,"J","2015","SPRINGER"
"13116",13116,1086,"Li, DQ",4,"Hubei Univ, Coll Life Sci, Ctr Behav Ecol & Evolut, Wuhan, Hunan, Peoples R China.","hubei univ","coll life sci",NA,"wuhan","hunan","china",NA,"D-6922-2013","0000-0001-8269-7734","WOS:000347151400012",4251,"J","2015","SPRINGER"
"13117",13117,5866,"Liao, Chen-Pan",7,"Tunghai Univ, Dept Life Sci, Taichung 40704, Taiwan.","tunghai univ","dept life sci","40704","taichung",NA,"taiwan",NA,NA,NA,"WOS:000347151400012",4251,"J","2015","SPRINGER"
"13118",13118,13118,"Miller, Jeremy A.",8,"Nat Biodivers Ctr, Leiden, Netherlands.","nat biodivers ctr",NA,NA,"leiden",NA,"netherlands",NA,"F-7592-2019","0000-0001-8918-9775","WOS:000347151400012",4251,"J","2015","SPRINGER"
"13119",13119,13119,"Pristovsek, Urska",2,"Slovenian Acad Sci & Arts, Ctr Sci Res, Inst Biol, Ljubljana 1000, Slovenia.","slovenian acad sci & arts","ctr sci res","1000","ljubljana",NA,"slovenia",NA,NA,NA,"WOS:000347151400012",4251,"J","2015","SPRINGER"
"13120",13120,5867,"Tso, I-Min",6,"Tunghai Univ, Dept Life Sci, Taichung 40704, Taiwan.","tunghai univ","dept life sci","40704","taichung",NA,"taiwan",NA,NA,NA,"WOS:000347151400012",4251,"J","2015","SPRINGER"
"13121",13121,14268,"Zhang, Shichang",5,"Slovenian Acad Sci & Arts, Ctr Sci Res, Inst Biol, Ljubljana 1000, Slovenia.","slovenian acad sci & arts","ctr sci res","1000","ljubljana",NA,"slovenia",NA,NA,NA,"WOS:000347151400012",4251,"J","2015","SPRINGER"
"13122",13122,13122,"Antaky, Carmen",3,"Univ Calif Los Angeles, Dept Ecol & Evolutionary Biol, Los Angeles, CA 90095 USA.","univ calif los angeles","dept ecol & evolutionary biol","90095","los angeles","ca","usa",NA,NA,"0000-0001-8342-5028","WOS:000342226200008",4252,"J","2014","SPRINGER"
"13123",13123,5395,"Grether, Gregory F.",1,"Univ Calif Los Angeles, Dept Ecol & Evolutionary Biol, Los Angeles, CA 90095 USA.","univ calif los angeles","dept ecol & evolutionary biol","90095","los angeles","ca","usa",NA,"F-6286-2011","0000-0003-3441-0537","WOS:000342226200008",4252,"J","2014","SPRINGER"
"13124",13124,13124,"Levi, Abrahm",2,"Univ Calif Los Angeles, Dept Ecol & Evolutionary Biol, Los Angeles, CA 90095 USA.","univ calif los angeles","dept ecol & evolutionary biol","90095","los angeles","ca","usa",NA,NA,NA,"WOS:000342226200008",4252,"J","2014","SPRINGER"
"13125",13125,4089,"Shier, Debra M.",4,"Univ Calif Los Angeles, Dept Ecol & Evolutionary Biol, Los Angeles, CA 90095 USA.","univ calif los angeles","dept ecol & evolutionary biol","90095","los angeles","ca","usa",NA,NA,NA,"WOS:000342226200008",4252,"J","2014","SPRINGER"
"13126",13126,7229,"Bairlein, Franz",4,"Inst Avian Res, D-26386 Wilhelmshaven, Germany.","inst avian res",NA,"26386","wilhelmshaven",NA,"germany",NA,NA,NA,"WOS:000340586200007",4253,"J","2014","SPRINGER"
"13127",13127,13127,"de Lille, Tessina",3,"Inst Avian Res, D-26386 Wilhelmshaven, Germany.","inst avian res",NA,"26386","wilhelmshaven",NA,"germany",NA,NA,NA,"WOS:000340586200007",4253,"J","2014","SPRINGER"
"13128",13128,13128,"Eikenaar, Cas",1,"Inst Avian Res, D-26386 Wilhelmshaven, Germany.","inst avian res",NA,"26386","wilhelmshaven",NA,"germany",NA,NA,NA,"WOS:000340586200007",4253,"J","2014","SPRINGER"
"13129",13129,13129,"Klinner, Thomas",2,"Inst Avian Res, D-26386 Wilhelmshaven, Germany.","inst avian res",NA,"26386","wilhelmshaven",NA,"germany",NA,NA,NA,"WOS:000340586200007",4253,"J","2014","SPRINGER"
"13130",13130,335,"Schmaljohann, Heiko",5,"Inst Avian Res, D-26386 Wilhelmshaven, Germany.","inst avian res",NA,"26386","wilhelmshaven",NA,"germany",NA,"A-2284-2011","0000-0002-0886-4319","WOS:000340586200007",4253,"J","2014","SPRINGER"
"13131",13131,13131,"Alves, Paulo Celio",2,"Univ Porto, Ctr Invest Biodiversidade & Recursos Genet, CIBIO InBio, P-4485661 Vairao, Vila Do Conde, Portugal.","univ porto","ctr invest biodiversidade & recursos genet","4485661","vairao",NA,"portugal",NA,NA,NA,"WOS:000340586200002",4254,"J","2014","SPRINGER"
"13132",13132,13132,"Ferreras, Pablo",3,"CSIC UCLM JCCM, IREC, Inst Invest Recursos Cineget, Ciudad Real 13005, Spain.","csic uclm jccm","irec","13005","ciudad real",NA,"spain",NA,"A-6017-2009","0000-0002-1116-6706","WOS:000340586200002",4254,"J","2014","SPRINGER"
"13133",13133,13133,"Monterroso, Pedro",1,"CSIC UCLM JCCM, IREC, Inst Invest Recursos Cineget, Ciudad Real 13005, Spain.","csic uclm jccm","irec","13005","ciudad real",NA,"spain",NA,"F-1809-2013","0000-0002-7911-3651","WOS:000340586200002",4254,"J","2014","SPRINGER"
"13134",13134,13134,"Secondi, Jean",1,"Univ Angers, GECCO, F-49045 Angers, France.","univ angers","gecco","49045","angers",NA,"france",NA,NA,"0000-0001-8130-1195","WOS:000337233500001",4255,"J","2014","SPRINGER"
"13135",13135,13135,"THERY, M",2,"Univ Angers, GECCO, F-49045 Angers, France.","univ angers","gecco","49045","angers",NA,"france",NA,NA,NA,"WOS:000337233500001",4255,"J","2014","SPRINGER"
"13136",13136,13136,"Chen, Weiweng",6,"Yunnan Agr Univ, Eastern Bee Res Inst, Kunming 650201, Australia.","yunnan agr univ","eastern bee res inst","650201","kunming",NA,"australia",NA,NA,NA,"WOS:000329100100002",4256,"J","2014","SPRINGER"
"13137",13137,13137,"Hu, Zongwenu",3,"Yunnan Agr Univ, Eastern Bee Res Inst, Kunming 650201, Australia.","yunnan agr univ","eastern bee res inst","650201","kunming",NA,"australia",NA,NA,NA,"WOS:000329100100002",4256,"J","2014","SPRINGER"
"13138",13138,13138,"Latty, Tanya",2,"Univ Sydney, Behav & Genet Social Insects Lab, Sch Biol Sci, Sydney, NSW 2006, Australia.","univ sydney","behav & genet social insects lab","2006","sydney",NA,"australia",NA,NA,"0000-0002-7469-8590","WOS:000329100100002",4256,"J","2014","SPRINGER"
"13139",13139,313,"Oldroyd, Benjamin P.",7,"Univ Sydney, Behav & Genet Social Insects Lab, Sch Biol Sci, Sydney, NSW 2006, Australia.","univ sydney","behav & genet social insects lab","2006","sydney",NA,"australia",NA,"A-4800-2008","0000-0001-6831-3677","WOS:000329100100002",4256,"J","2014","SPRINGER"
"13140",13140,13140,"Tan, Ken",1,"Chinese Acad Sci, Key Lab Trop Forest Ecol, Xishuangbanna Trop Bot Garden, Xishuangbanna, Yunnan, Peoples R China.","chinese acad sci","key lab trop forest ecol",NA,"xishuangbanna","yunnan","china",NA,NA,NA,"WOS:000329100100002",4256,"J","2014","SPRINGER"
"13141",13141,13141,"Wang, Zhengwei",4,"Yunnan Agr Univ, Eastern Bee Res Inst, Kunming 650201, Australia.","yunnan agr univ","eastern bee res inst","650201","kunming",NA,"australia",NA,NA,NA,"WOS:000329100100002",4256,"J","2014","SPRINGER"
"13142",13142,13142,"Yang, Shuang",5,"Yunnan Agr Univ, Eastern Bee Res Inst, Kunming 650201, Australia.","yunnan agr univ","eastern bee res inst","650201","kunming",NA,"australia",NA,NA,NA,"WOS:000329100100002",4256,"J","2014","SPRINGER"
"13143",13143,13143,"Partan, SR",1,"Hampshire Coll, Sch Cognit Sci, Amherst, MA 01002 USA.","hampshire coll","sch cognit sci","01002","amherst","ma","usa",NA,NA,NA,"WOS:000323103400014",4257,"J","2013","SPRINGER"
"13144",13144,13144,"Giljov, Andrey",2,"St Petersburg State Univ, Dept Vertebrate Zool, Fac Biol & Soil Sci, St Petersburg 199034, Russia.","st petersburg state univ","dept vertebrate zool","199034","saint petersburg",NA,"russia",NA,"O-4755-2014","0000-0002-7533-1600","WOS:000320024200017",4258,"J","2013","SPRINGER"
"13145",13145,13145,"Glazov, Dmitry",3,"Russian Acad Sci, White Whale Program Permanent Expedit, Russian Acad Sci Studying Red Book Anim & Other F, AN Severtsov Inst Ecol & Evolut, Moscow 119071, Russia.","russian acad sci","white whale program permanent expedit","119071","moscow",NA,"russia",NA,NA,NA,"WOS:000320024200017",4258,"J","2013","SPRINGER"
"13146",13146,13146,"Karenina, Karina",1,"St Petersburg State Univ, Dept Vertebrate Zool, Fac Biol & Soil Sci, St Petersburg 199034, Russia.","st petersburg state univ","dept vertebrate zool","199034","saint petersburg",NA,"russia",NA,"B-9781-2012","0000-0001-8200-6876","WOS:000320024200017",4258,"J","2013","SPRINGER"
"13147",13147,13147,"Malashichev, Yegor",4,"St Petersburg State Univ, Dept Vertebrate Zool, Fac Biol & Soil Sci, St Petersburg 199034, Russia.","st petersburg state univ","dept vertebrate zool","199034","saint petersburg",NA,"russia",NA,"D-3511-2013","0000-0003-3813-5712","WOS:000320024200017",4258,"J","2013","SPRINGER"
